ip,timestamp,request,status,size,user_agent
140.107.170.142,10/Aug/2024:05:44:17 +0000,POST /services.html HTTP/1.1,404,3410,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
224.58.231.29,3/Aug/2024:01:36:06 +0000,GET /about.html HTTP/1.1,200,3090,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
45.116.48.5,24/Aug/2024:07:37:30 +0000,POST /services.html HTTP/1.1,200,4325,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
114.56.60.79,24/Aug/2024:03:17:36 +0000,PUT /products.html HTTP/1.1,200,1489,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
158.83.164.228,26/Aug/2024:12:53:32 +0000,POST /products.html HTTP/1.1,500,3799,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
198.150.57.78,21/Aug/2024:23:25:31 +0000,GET /contact.html HTTP/1.1,200,1741,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
58.166.64.36,28/Aug/2024:22:33:14 +0000,POST /services.html HTTP/1.1,200,4504,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
36.199.231.92,10/Aug/2024:16:16:16 +0000,POST /login HTTP/1.1,500,1484,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
92.36.30.138,5/Aug/2024:05:13:04 +0000,PUT /services.html HTTP/1.1,500,1930,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
208.191.73.251,13/Aug/2024:01:42:36 +0000,DELETE /services.html HTTP/1.1,302,537,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
199.175.152.230,12/Aug/2024:20:16:19 +0000,PUT /services.html HTTP/1.1,200,568,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
133.242.16.210,21/Aug/2024:19:48:05 +0000,PUT /services.html HTTP/1.1,200,721,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
124.143.185.130,20/Aug/2024:09:16:58 +0000,DELETE /about.html HTTP/1.1,302,774,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
4.157.43.191,2/Aug/2024:09:14:01 +0000,GET /about.html HTTP/1.1,302,2072,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
3.222.87.189,18/Aug/2024:11:46:52 +0000,PUT /pricing.html HTTP/1.1,500,1768,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
65.17.181.163,12/Aug/2024:17:04:44 +0000,POST /login HTTP/1.1,200,3542,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
149.247.92.116,21/Aug/2024:04:06:22 +0000,PUT /pricing.html HTTP/1.1,404,1340,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
15.114.92.198,10/Aug/2024:12:43:35 +0000,DELETE /contact.html HTTP/1.1,302,2761,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
78.82.201.190,13/Aug/2024:08:53:07 +0000,DELETE /pricing.html HTTP/1.1,404,3338,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
167.123.0.209,13/Aug/2024:06:29:42 +0000,DELETE /contact.html HTTP/1.1,302,2110,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
181.84.69.82,20/Aug/2024:11:57:27 +0000,PUT /index.html HTTP/1.1,500,1448,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
65.10.141.203,24/Aug/2024:01:00:43 +0000,GET /login HTTP/1.1,500,818,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
199.129.76.166,18/Aug/2024:17:16:24 +0000,GET /contact.html HTTP/1.1,302,1660,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
100.117.245.71,13/Aug/2024:07:39:24 +0000,DELETE /index.html HTTP/1.1,500,4019,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
117.155.96.48,17/Aug/2024:05:42:09 +0000,POST /pricing.html HTTP/1.1,200,4699,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
108.239.216.135,19/Aug/2024:11:03:11 +0000,GET /contact.html HTTP/1.1,404,719,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
175.218.227.53,23/Aug/2024:10:31:42 +0000,GET /login HTTP/1.1,500,2065,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
0.118.96.232,13/Aug/2024:10:25:06 +0000,GET /login HTTP/1.1,302,4937,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
97.103.18.37,27/Aug/2024:21:08:09 +0000,PUT /about.html HTTP/1.1,200,2976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
103.80.248.85,7/Aug/2024:08:32:49 +0000,PUT /index.html HTTP/1.1,404,2436,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
49.212.48.33,2/Aug/2024:14:38:48 +0000,POST /services.html HTTP/1.1,302,2910,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
146.86.201.38,18/Aug/2024:02:44:09 +0000,GET /products.html HTTP/1.1,500,2392,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
109.197.140.145,12/Aug/2024:03:16:02 +0000,POST /contact.html HTTP/1.1,404,1812,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
148.250.30.30,24/Aug/2024:01:32:27 +0000,DELETE /contact.html HTTP/1.1,500,1278,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
173.179.95.168,23/Aug/2024:23:25:13 +0000,POST /index.html HTTP/1.1,404,1543,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
71.214.53.241,10/Aug/2024:12:11:25 +0000,DELETE /products.html HTTP/1.1,302,2654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
79.3.30.12,10/Aug/2024:09:03:57 +0000,DELETE /products.html HTTP/1.1,302,2959,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
124.238.35.121,3/Aug/2024:04:12:55 +0000,POST /services.html HTTP/1.1,500,1569,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
49.85.169.97,16/Aug/2024:16:40:50 +0000,PUT /about.html HTTP/1.1,404,2180,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
97.160.253.229,5/Aug/2024:02:51:20 +0000,DELETE /contact.html HTTP/1.1,302,4409,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
63.236.104.50,13/Aug/2024:21:00:20 +0000,DELETE /index.html HTTP/1.1,500,992,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
156.203.86.210,8/Aug/2024:04:37:44 +0000,GET /products.html HTTP/1.1,500,2630,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
171.44.5.53,7/Aug/2024:08:12:04 +0000,GET /pricing.html HTTP/1.1,404,1756,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
136.58.241.225,27/Aug/2024:13:20:51 +0000,POST /about.html HTTP/1.1,404,2976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
216.215.57.134,19/Aug/2024:06:52:30 +0000,PUT /index.html HTTP/1.1,200,4163,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
7.162.13.23,10/Aug/2024:09:21:24 +0000,DELETE /pricing.html HTTP/1.1,500,886,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
178.240.154.200,13/Aug/2024:06:22:38 +0000,DELETE /products.html HTTP/1.1,200,3312,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
28.111.126.195,10/Aug/2024:10:44:35 +0000,GET /products.html HTTP/1.1,200,4094,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
241.130.45.179,23/Aug/2024:08:29:24 +0000,POST /services.html HTTP/1.1,302,4272,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
168.234.194.56,15/Aug/2024:13:45:02 +0000,PUT /index.html HTTP/1.1,302,491,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
13.5.1.142,5/Aug/2024:19:42:16 +0000,PUT /login HTTP/1.1,500,1004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
205.146.46.138,15/Aug/2024:03:24:05 +0000,PUT /pricing.html HTTP/1.1,404,2045,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
105.151.146.83,11/Aug/2024:02:42:29 +0000,PUT /about.html HTTP/1.1,200,2281,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
238.95.149.72,14/Aug/2024:15:23:55 +0000,POST /about.html HTTP/1.1,302,3405,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
26.121.181.254,20/Aug/2024:21:07:58 +0000,POST /pricing.html HTTP/1.1,404,444,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
207.0.76.152,8/Aug/2024:13:25:07 +0000,GET /products.html HTTP/1.1,500,3695,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
107.101.208.1,13/Aug/2024:14:01:06 +0000,GET /products.html HTTP/1.1,200,1362,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
135.2.208.127,15/Aug/2024:12:05:49 +0000,DELETE /login HTTP/1.1,500,4264,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
93.29.96.185,21/Aug/2024:06:35:30 +0000,POST /index.html HTTP/1.1,500,3251,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
227.17.98.65,27/Aug/2024:15:25:25 +0000,DELETE /index.html HTTP/1.1,404,1332,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
142.137.94.228,22/Aug/2024:00:28:15 +0000,GET /contact.html HTTP/1.1,302,1140,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
219.127.237.36,10/Aug/2024:13:04:35 +0000,DELETE /index.html HTTP/1.1,404,2662,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
166.128.124.165,11/Aug/2024:08:32:46 +0000,POST /about.html HTTP/1.1,500,1157,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
32.8.210.241,24/Aug/2024:16:18:39 +0000,PUT /login HTTP/1.1,500,2579,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
201.121.179.241,26/Aug/2024:09:17:03 +0000,DELETE /services.html HTTP/1.1,200,1703,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
154.253.225.221,9/Aug/2024:14:23:18 +0000,POST /products.html HTTP/1.1,200,3071,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
109.216.137.208,21/Aug/2024:20:57:54 +0000,DELETE /about.html HTTP/1.1,500,4896,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
125.9.45.193,26/Aug/2024:17:39:08 +0000,POST /about.html HTTP/1.1,500,3787,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
174.197.90.209,9/Aug/2024:22:18:08 +0000,POST /contact.html HTTP/1.1,404,350,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
211.196.194.49,24/Aug/2024:12:46:26 +0000,GET /contact.html HTTP/1.1,500,2011,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
63.69.7.144,13/Aug/2024:13:09:13 +0000,DELETE /login HTTP/1.1,200,2300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
24.222.225.67,14/Aug/2024:12:48:47 +0000,PUT /about.html HTTP/1.1,200,3460,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
215.110.217.146,3/Aug/2024:18:43:27 +0000,GET /index.html HTTP/1.1,200,1997,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
75.14.211.12,4/Aug/2024:14:47:02 +0000,POST /login HTTP/1.1,302,3080,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
91.26.48.135,17/Aug/2024:10:58:45 +0000,POST /pricing.html HTTP/1.1,404,2031,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
212.196.89.3,10/Aug/2024:17:11:01 +0000,GET /about.html HTTP/1.1,302,664,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
137.149.165.175,12/Aug/2024:07:19:48 +0000,DELETE /services.html HTTP/1.1,500,4010,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
0.89.161.113,1/Aug/2024:15:33:08 +0000,GET /contact.html HTTP/1.1,500,670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
145.92.159.118,8/Aug/2024:12:39:01 +0000,POST /about.html HTTP/1.1,302,2541,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
203.177.152.240,4/Aug/2024:06:25:19 +0000,DELETE /products.html HTTP/1.1,404,1325,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
174.178.59.178,2/Aug/2024:04:26:45 +0000,PUT /index.html HTTP/1.1,404,4872,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
213.150.95.48,9/Aug/2024:11:34:06 +0000,POST /pricing.html HTTP/1.1,302,2042,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
187.183.18.30,9/Aug/2024:10:16:41 +0000,GET /login HTTP/1.1,302,811,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
108.158.20.219,18/Aug/2024:10:21:14 +0000,PUT /pricing.html HTTP/1.1,200,1768,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
142.140.164.22,10/Aug/2024:19:18:09 +0000,POST /login HTTP/1.1,302,3902,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
166.109.138.254,2/Aug/2024:19:42:44 +0000,GET /products.html HTTP/1.1,302,1648,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
41.31.10.230,8/Aug/2024:21:13:50 +0000,GET /about.html HTTP/1.1,302,4429,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
186.105.200.163,15/Aug/2024:11:39:28 +0000,GET /products.html HTTP/1.1,404,2319,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
243.66.207.95,15/Aug/2024:03:19:29 +0000,PUT /services.html HTTP/1.1,404,4985,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
168.165.188.20,22/Aug/2024:10:33:56 +0000,GET /login HTTP/1.1,404,2779,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
65.197.58.192,24/Aug/2024:20:14:01 +0000,GET /index.html HTTP/1.1,200,605,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
71.95.55.249,17/Aug/2024:14:08:15 +0000,PUT /index.html HTTP/1.1,404,347,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
243.112.242.246,16/Aug/2024:23:24:57 +0000,DELETE /index.html HTTP/1.1,200,3911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
179.105.160.193,28/Aug/2024:18:19:34 +0000,POST /index.html HTTP/1.1,302,757,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
46.107.124.113,10/Aug/2024:06:17:57 +0000,DELETE /index.html HTTP/1.1,404,4033,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
252.165.47.104,2/Aug/2024:09:02:48 +0000,POST /products.html HTTP/1.1,404,4711,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
105.193.101.218,17/Aug/2024:14:08:32 +0000,GET /index.html HTTP/1.1,404,3030,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
191.159.140.12,27/Aug/2024:11:32:45 +0000,GET /contact.html HTTP/1.1,500,2154,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
29.75.176.21,4/Aug/2024:13:47:14 +0000,GET /index.html HTTP/1.1,404,4227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
116.122.102.183,21/Aug/2024:14:01:32 +0000,GET /services.html HTTP/1.1,404,3681,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
246.147.248.71,2/Aug/2024:14:59:24 +0000,GET /contact.html HTTP/1.1,302,3350,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
7.150.92.158,18/Aug/2024:10:30:44 +0000,DELETE /pricing.html HTTP/1.1,302,572,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
36.52.180.77,9/Aug/2024:23:16:29 +0000,DELETE /products.html HTTP/1.1,302,1529,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
80.175.216.139,19/Aug/2024:22:33:29 +0000,GET /services.html HTTP/1.1,404,2660,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
8.18.142.211,8/Aug/2024:13:21:12 +0000,PUT /contact.html HTTP/1.1,200,3252,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
174.164.70.18,7/Aug/2024:21:55:21 +0000,POST /index.html HTTP/1.1,500,2727,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
76.6.95.161,20/Aug/2024:01:06:45 +0000,DELETE /login HTTP/1.1,500,721,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
59.24.105.77,28/Aug/2024:13:45:47 +0000,POST /pricing.html HTTP/1.1,200,4352,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
247.78.30.77,24/Aug/2024:10:35:29 +0000,DELETE /login HTTP/1.1,302,2498,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
240.67.105.5,11/Aug/2024:08:25:20 +0000,PUT /pricing.html HTTP/1.1,200,3917,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
37.230.172.9,12/Aug/2024:21:14:45 +0000,DELETE /pricing.html HTTP/1.1,500,4342,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
50.126.26.103,20/Aug/2024:10:18:55 +0000,GET /login HTTP/1.1,500,417,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
112.112.209.244,2/Aug/2024:01:46:14 +0000,GET /login HTTP/1.1,200,1746,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
118.115.221.185,28/Aug/2024:17:58:30 +0000,POST /pricing.html HTTP/1.1,500,4450,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
159.191.137.250,9/Aug/2024:07:38:12 +0000,PUT /pricing.html HTTP/1.1,200,1501,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
66.72.250.108,22/Aug/2024:11:50:11 +0000,DELETE /index.html HTTP/1.1,302,3915,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
50.68.62.116,24/Aug/2024:11:37:38 +0000,GET /about.html HTTP/1.1,302,1059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
141.18.188.254,10/Aug/2024:10:04:55 +0000,DELETE /login HTTP/1.1,302,1016,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
40.166.23.7,11/Aug/2024:22:27:25 +0000,DELETE /contact.html HTTP/1.1,302,2442,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
67.5.165.55,21/Aug/2024:05:09:20 +0000,PUT /contact.html HTTP/1.1,500,3900,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
157.212.108.226,25/Aug/2024:13:50:21 +0000,DELETE /index.html HTTP/1.1,200,4176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
142.97.241.230,19/Aug/2024:22:15:47 +0000,PUT /services.html HTTP/1.1,200,2868,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
